AÑO,DECADA,AÑO_NM,MINUTOS,HORAS,DURACION_NM,GENERO,GENERO_NUM,GENERO_NM,DIRECCION,DIRECCION_NUM,PROTAGONISTA,PROTAGONISTA_NUM,JUAN_PALOMO,PAIS,PAIS_NUM,PAIS_NM,VOTOS,POPULARIDAD,POPULARIDAD_NM,NOTA
1988,80,6.66,120,2,6.708482438701127,Intriga,10,6.5185,Fred Schepisi,666,Meryl Streep,1539,0,Australia,6,6.428846153846154,1612,1,6.494793536804309,6.1
1981,80,6.720754716981132,104,1,6.486925287356322,Drama,7,6.638080216313655,Éric Rohmer,2216,Philippe Marlaud,1765,0,Francia,29,6.605418719211823,1631,1,6.494793536804309,7.2
2021,120,6.423846153846154,117,1,6.486925287356322,Thriller,14,6.4992,Óscar Aibar,2219,Ricardo Gómez,1822,0,España,25,6.403389830508475,4000,1,6.494793536804309,5.9
1992,90,6.7942857142857145,107,1,6.486925287356322,Drama,7,6.638080216313655,Robert Mandel,1812,Brendan Fraser,283,0,Estados Unidos,26,6.506012378426171,2164,1,6.494793536804309,6.2
1998,90,6.607142857142857,111,1,6.486925287356322,Romance,12,6.470815450643777,Éric Rohmer,2216,Béatrice Romand,314,0,Francia,29,6.605418719211823,5055,1,6.494793536804309,7.4
1994,90,6.673563218390805,129,2,6.708482438701127,Western,15,6.58,Richard Donner,1767,Mel Gibson,1525,0,Estados Unidos,26,6.506012378426171,18432,1,6.494793536804309,6.1
2015,110,6.403048780487804,104,1,6.486925287356322,Drama,7,6.638080216313655,Matt Brown,1405,Dev Patel,525,0,Reino Unido,60,6.503030303030303,5116,1,6.494793536804309,6.2
2001,100,6.604464285714286,116,1,6.486925287356322,Drama,7,6.638080216313655,Juan Luis Iborra,1123,María Adánez,1487,0,España,25,6.403389830508475,1564,1,6.494793536804309,5.8
2012,110,6.419580419580419,108,1,6.486925287356322,Comedia,6,6.479304635761589,Jason Moore,914,Anna Kendrick,141,0,Estados Unidos,26,6.506012378426171,13616,1,6.494793536804309,5.8
1978,70,6.7,90,1,6.486925287356322,Intriga,10,6.5185,Walter Hill,2150,Ryan O'Neal,1903,0,Estados Unidos,26,6.506012378426171,1887,1,6.494793536804309,6.6
2018,110,6.404117647058824,107,1,6.486925287356322,Drama,7,6.638080216313655,Mikhaël Hers,1509,Vincent Lacoste,2200,0,Francia,29,6.605418719211823,1246,1,6.494793536804309,6.4
2005,100,6.506578947368421,94,1,6.486925287356322,Drama,7,6.638080216313655,Jesús Ponce,966,Isabel Ampudia,906,0,España,25,6.403389830508475,1540,1,6.494793536804309,6.9
2011,110,6.457432432432433,127,2,6.708482438701127,Intriga,10,6.5185,Tomas Alfredson,2100,Gary Oldman,731,0,Reino Unido,60,6.503030303030303,24058,1,6.494793536804309,6.4
2018,110,6.404117647058824,132,2,6.708482438701127,Drama,7,6.638080216313655,Adam McKay,12,Jonathan Pryce,1117,0,Reino Unido,60,6.503030303030303,16998,1,6.494793536804309,6.8
2000,100,6.689215686274509,114,1,6.486925287356322,Thriller,14,6.4992,Takeshi Kitano,2031,Takeshi Kitano,2070,1,Japón,42,6.77808988764045,9758,1,6.494793536804309,7.0
2022,120,6.454545454545454,136,2,6.708482438701127,Aventuras,2,6.480645161290322,Robert Eggers,1806,Alexander Skarsgård,74,0,Estados Unidos,26,6.506012378426171,19102,1,6.494793536804309,6.5
2011,110,6.457432432432433,109,1,6.486925287356322,Drama,7,6.638080216313655,Robert Guédiguian,1807,Ariane Ascaride,175,0,Francia,29,6.605418719211823,4669,1,6.494793536804309,6.9
1989,80,6.618867924528302,111,1,6.486925287356322,Acción,0,6.38955223880597,John Woo,1047,Chow Yun-Fat,381,0,Hong Kong,33,6.557777777777778,5379,1,6.494793536804309,6.9
2008,100,6.485135135135135,108,1,6.486925287356322,Musical,11,6.579245283018868,Phyllida Lloyd,1715,Meryl Streep,1539,0,Reino Unido,60,6.503030303030303,38699,1,6.494793536804309,5.8
2005,100,6.506578947368421,114,1,6.486925287356322,Drama,7,6.638080216313655,Rodrigo García,1831,Kathy Baker,1206,0,Estados Unidos,26,6.506012378426171,4907,1,6.494793536804309,6.4
2015,110,6.403048780487804,97,1,6.486925287356322,Drama,7,6.638080216313655,Deniz Gamze Ergüven,499,Günes Sensoy,807,0,Francia,29,6.605418719211823,12806,1,6.494793536804309,7.2
2022,120,6.454545454545454,104,1,6.486925287356322,Drama,7,6.638080216313655,Lukas Dhont,1308,Eden Dambrine,567,0,Bélgica,13,6.675862068965517,4544,1,6.494793536804309,7.5
2013,110,6.417575757575758,98,1,6.486925287356322,Drama,7,6.638080216313655,Drake Doremus,543,Felicity Jones,672,0,Estados Unidos,26,6.506012378426171,1177,1,6.494793536804309,6.3
2005,100,6.506578947368421,122,2,6.708482438701127,Thriller,14,6.4992,Andrew Niccol,114,Nicolas Cage,1657,0,Estados Unidos,26,6.506012378426171,56736,2,6.897883597883598,7.1
2021,120,6.423846153846154,132,2,6.708482438701127,Drama,7,6.638080216313655,Aaron Sorkin,3,Nicole Kidman,1659,0,Estados Unidos,26,6.506012378426171,5245,1,6.494793536804309,5.9
2004,100,6.620125786163522,132,2,6.708482438701127,Drama,7,6.638080216313655,Clint Eastwood,382,Clint Eastwood,423,1,Estados Unidos,26,6.506012378426171,166227,5,8.083333333333334,8.0
2023,120,6.410526315789474,134,2,6.708482438701127,Fantástico,8,6.429508196721312,John Francis Daley,1013,Chris Pine,387,0,Estados Unidos,26,6.506012378426171,6127,1,6.494793536804309,6.7
2011,110,6.457432432432433,104,1,6.486925287356322,Drama,7,6.638080216313655,Icíar Bollaín,826,Verónica Echegui,2185,0,España,25,6.403389830508475,3785,1,6.494793536804309,5.9
2005,100,6.506578947368421,90,1,6.486925287356322,Drama,7,6.638080216313655,Kim Ki-duk,1195,Jeon Seong-hwan,1031,0,Corea del Sur,19,6.7043478260869565,5060,1,6.494793536804309,7.0
2002,100,6.618110236220472,103,1,6.486925287356322,Drama,7,6.638080216313655,Jean-Pierre Dardenne,938,Olivier Gourmet,1694,0,Bélgica,13,6.675862068965517,2910,1,6.494793536804309,7.1
2012,110,6.419580419580419,138,2,6.708482438701127,Drama,7,6.638080216313655,Robert Zemeckis,1821,Denzel Washington,524,0,Estados Unidos,26,6.506012378426171,35544,1,6.494793536804309,6.6
1982,80,6.766666666666667,188,3,7.28,Drama,7,6.638080216313655,Richard Attenborough,1761,Ben Kingsley,227,0,Reino Unido,60,6.503030303030303,40061,1,6.494793536804309,7.4
2019,110,6.450292397660819,120,2,6.708482438701127,Drama,7,6.638080216313655,Shannon Murphy,1945,Eliza Scanlen,590,0,Australia,6,6.428846153846154,1009,1,6.494793536804309,6.2
2006,100,6.53855421686747,116,1,6.486925287356322,Drama,7,6.638080216313655,Pedro Almodóvar,1658,Penélope Cruz,1744,0,España,25,6.403389830508475,71700,2,6.897883597883598,7.1
2005,100,6.506578947368421,104,1,6.486925287356322,Animación,1,6.707727272727273,Seiji Mizushima,1929, ,0,0,Japón,42,6.77808988764045,2424,1,6.494793536804309,6.9
2005,100,6.506578947368421,120,2,6.708482438701127,Thriller,14,6.4992,David Ayer,451,Christian Bale,391,0,Estados Unidos,26,6.506012378426171,4441,1,6.494793536804309,5.8
2001,100,6.604464285714286,100,1,6.486925287356322,Thriller,14,6.4992,Kim Ki-duk,1195,Cho Jae-yun,379,0,Corea del Sur,19,6.7043478260869565,1401,1,6.494793536804309,6.3
2021,120,6.423846153846154,95,1,6.486925287356322,Drama,7,6.638080216313655,Samuel Theis,1891,Aliocha Reinert,86,0,Francia,29,6.605418719211823,1041,1,6.494793536804309,7.1
2019,110,6.450292397660819,122,2,6.708482438701127,Drama,7,6.638080216313655,Michael Engler,1447,Hugh Bonneville,866,0,Reino Unido,60,6.503030303030303,4996,1,6.494793536804309,6.5
1987,80,6.59,144,2,6.708482438701127,Drama,7,6.638080216313655,Héctor Babenco,822,Jack Nicholson,930,0,Estados Unidos,26,6.506012378426171,1071,1,6.494793536804309,6.1
1995,90,6.725925925925925,95,1,6.486925287356322,Comedia,6,6.479304635761589,Woody Allen,2173,Mira Sorvino,1597,0,Estados Unidos,26,6.506012378426171,22132,1,6.494793536804309,7.2
2000,100,6.689215686274509,100,1,6.486925287356322,Thriller,14,6.4992,Patricia Ferreira,1635,Ana Fernández,106,0,España,25,6.403389830508475,1691,1,6.494793536804309,6.1
2005,100,6.506578947368421,94,1,6.486925287356322,Romance,12,6.470815450643777,Ol Parker,1588,Piper Perabo,1779,0,Reino Unido,60,6.503030303030303,4822,1,6.494793536804309,5.8
1979,70,6.892857142857143,94,1,6.486925287356322,Acción,0,6.38955223880597,Walter Hill,2150,Michael Beck,1546,0,Estados Unidos,26,6.506012378426171,16873,1,6.494793536804309,7.0
2014,110,6.441530054644809,91,1,6.486925287356322,Drama,7,6.638080216313655,Hong Khaou,810,Marie Gillain,1445,0,Francia,29,6.605418719211823,1278,1,6.494793536804309,6.8
1991,90,6.6890625,130,2,6.708482438701127,Thriller,14,6.4992,Martin Scorsese,1389,Chiwetel Ejiofor,376,0,Estados Unidos,26,6.506012378426171,57199,2,6.897883597883598,7.3
2000,100,6.689215686274509,110,1,6.486925287356322,Thriller,14,6.4992,Park Chan-wook,1626,Lee Byung-hun,1300,0,Corea del Sur,19,6.7043478260869565,4567,1,6.494793536804309,7.2
2013,110,6.417575757575758,118,1,6.486925287356322,Ciencia ficción,4,6.490526315789474,Ari Folman,166,Sidney Flanigan,1993,0,Estados Unidos,26,6.506012378426171,5871,1,6.494793536804309,6.7
2014,110,6.441530054644809,97,1,6.486925287356322,Drama,7,6.638080216313655,Daniel Ribeiro,433,Ghilherme Lobo,757,0,Brasil,10,7.029411764705882,1914,1,6.494793536804309,7.1
1996,90,6.635365853658537,108,1,6.486925287356322,Comedia,6,6.479304635761589,Pilar Miró,1724,Emma Suárez,624,0,España,25,6.403389830508475,8225,1,6.494793536804309,6.4
2016,110,6.420958083832336,103,1,6.486925287356322,Animación,1,6.707727272727273,Andrew Stanton,117, ,0,0,Estados Unidos,26,6.506012378426171,29199,1,6.494793536804309,6.6
2019,110,6.450292397660819,115,1,6.486925287356322,Thriller,14,6.4992,Marco D'Amore,1345,Marco D'Amore,1426,1,Italia,41,6.670769230769231,1228,1,6.494793536804309,6.6
2015,110,6.403048780487804,92,1,6.486925287356322,Drama,7,6.638080216313655,Stéphane Brizé,2014,Vincent Lindon,2201,0,Francia,29,6.605418719211823,1640,1,6.494793536804309,5.9
1991,90,6.6890625,125,2,6.708482438701127,Drama,7,6.638080216313655,Leos Carax,1261,Juliette Binoche,1172,0,Francia,29,6.605418719211823,4002,1,6.494793536804309,7.4
2017,110,6.397093023255814,103,1,6.486925287356322,Intriga,10,6.5185,Jordan Peele,1076,Daniel Kaluuya,479,0,Estados Unidos,26,6.506012378426171,46564,2,6.897883597883598,6.8
2001,100,6.604464285714286,119,1,6.486925287356322,Drama,7,6.638080216313655,Shôhei Imamura,1959,Kôji Yakusho,1276,0,Japón,42,6.77808988764045,1230,1,6.494793536804309,6.4
1977,70,6.7785714285714285,120,2,6.708482438701127,Drama,7,6.638080216313655,Ingmar Bergman,834,David Carradine,496,0,Alemania del Oeste (RFA),2,7.228571428571429,2349,1,6.494793536804309,7.1
2000,100,6.689215686274509,143,2,6.708482438701127,Aventuras,2,6.480645161290322,Robert Zemeckis,1821,Tom Hanks,2132,0,Estados Unidos,26,6.506012378426171,85540,3,7.1856,7.2
2018,110,6.404117647058824,121,2,6.708482438701127,Western,15,6.58,Jacques Audiard,863,Joaquin Phoenix,1063,0,Francia,29,6.605418719211823,13354,1,6.494793536804309,6.9
2004,100,6.620125786163522,97,1,6.486925287356322,Drama,7,6.638080216313655,David Duchovny,456,Anton Yelchin,161,0,Estados Unidos,26,6.506012378426171,1040,1,6.494793536804309,6.1
2007,100,6.491463414634146,117,1,6.486925287356322,Thriller,14,6.4992,James Gray,880,Joaquin Phoenix,1063,0,Estados Unidos,26,6.506012378426171,19552,1,6.494793536804309,6.6
2005,100,6.506578947368421,107,1,6.486925287356322,Thriller,14,6.4992,Nicolas Winding Refn,1568,Zlatko Buric,2283,0,Dinamarca,21,6.777777777777778,1411,1,6.494793536804309,6.6
1997,90,6.64367816091954,112,1,6.486925287356322,Romance,12,6.470815450643777,Beeban Kidron,201,Vincent Cassel,2197,0,Francia,29,6.605418719211823,1145,1,6.494793536804309,6.2
2001,100,6.604464285714286,95,1,6.486925287356322,Animación,1,6.707727272727273,Gary Trousdale,692, ,0,0,Estados Unidos,26,6.506012378426171,14589,1,6.494793536804309,6.2
2001,100,6.604464285714286,124,2,6.708482438701127,Animación,1,6.707727272727273,Hayao Miyazaki,789, ,0,0,Japón,42,6.77808988764045,112682,3,7.1856,8.1
2004,100,6.620125786163522,118,1,6.486925287356322,Drama,7,6.638080216313655,Bill Condon,231,Liam Neeson,1332,0,Estados Unidos,26,6.506012378426171,6372,1,6.494793536804309,6.3
1992,90,6.7942857142857145,99,1,6.486925287356322,Thriller,14,6.4992,Quentin Tarantino,1731,Tim Roth,2118,0,Estados Unidos,26,6.506012378426171,137039,4,7.670212765957447,8.1
2018,110,6.404117647058824,110,1,6.486925287356322,Comedia,6,6.479304635761589,Gilles Lellouche,722,Mathieu Amalric,1495,0,Francia,29,6.605418719211823,2001,1,6.494793536804309,5.8
2016,110,6.420958083832336,95,1,6.486925287356322,Comedia,6,6.479304635761589,Dan Kwan,418,Paul Dano,1728,0,Estados Unidos,26,6.506012378426171,11259,1,6.494793536804309,6.3
2017,110,6.397093023255814,123,2,6.708482438701127,Romance,12,6.470815450643777,Bill Condon,231,Emma Watson,627,0,Estados Unidos,26,6.506012378426171,25286,1,6.494793536804309,6.4
2006,100,6.53855421686747,98,1,6.486925287356322,Animación,1,6.707727272727273,Mamoru Hosoda,1323, ,0,0,Japón,42,6.77808988764045,11553,1,6.494793536804309,7.1
1997,90,6.64367816091954,110,1,6.486925287356322,Drama,7,6.638080216313655,Atom Egoyan,183,Ian Holm,878,0,Canadá,15,6.518987341772152,4730,1,6.494793536804309,7.3
1981,80,6.720754716981132,119,1,6.486925287356322,Intriga,10,6.5185,José Luis Garci,1110,Alfredo Landa,81,0,España,25,6.403389830508475,10853,1,6.494793536804309,7.3
2012,110,6.419580419580419,127,2,6.708482438701127,Drama,7,6.638080216313655,Michael Haneke,1450,Jean-Louis Trintignant,1004,0,Austria,7,6.635294117647058,32430,1,6.494793536804309,7.6
2008,100,6.485135135135135,122,2,6.708482438701127,Animación,1,6.707727272727273,Mamoru Oshii,1324, ,0,0,Japón,42,6.77808988764045,1488,1,6.494793536804309,6.3
2010,110,6.513669064748202,100,1,6.486925287356322,Drama,7,6.638080216313655,Semih Kaplanoglu,1931,Bora Altas,272,0,Turquía,73,6.857142857142857,1137,1,6.494793536804309,6.3
2010,110,6.513669064748202,118,1,6.486925287356322,Drama,7,6.638080216313655,Tom Hooper,2094,Colin Firth,427,0,Reino Unido,60,6.503030303030303,92741,3,7.1856,7.4
1999,90,6.656880733944955,122,2,6.708482438701127,Drama,7,6.638080216313655,James Mangold,885,Winona Ryder,2234,0,Estados Unidos,26,6.506012378426171,21158,1,6.494793536804309,6.6
2004,100,6.620125786163522,105,1,6.486925287356322,Drama,7,6.638080216313655,Pedro Almodóvar,1658,Keisha Castle-Hughes,1215,0,Estados Unidos,26,6.506012378426171,40521,1,6.494793536804309,6.1
2007,100,6.491463414634146,121,2,6.708482438701127,Comedia,6,6.479304635761589,Edgar Wright,552,Simon Pegg,2004,0,Reino Unido,60,6.503030303030303,28432,1,6.494793536804309,6.7
2005,100,6.506578947368421,134,2,6.708482438701127,Romance,12,6.470815450643777,Ang Lee,131,Heath Ledger,833,0,Estados Unidos,26,6.506012378426171,78650,2,6.897883597883598,7.0
2018,110,6.404117647058824,93,1,6.486925287356322,Comedia,6,6.479304635761589,Bo Burnham,243,Elsie Fisher,603,0,Estados Unidos,26,6.506012378426171,3692,1,6.494793536804309,6.5
2013,110,6.417575757575758,97,1,6.486925287356322,Drama,7,6.638080216313655,Alain Guiraudie,34,Pierre Deladonchamps,1771,0,Francia,29,6.605418719211823,3558,1,6.494793536804309,6.5
2016,110,6.420958083832336,118,1,6.486925287356322,Terror,13,6.301785714285715,Yeon Sang-ho,2187,Gong Yoo,773,0,Corea del Sur,19,6.7043478260869565,27661,1,6.494793536804309,6.8
2021,120,6.423846153846154,155,2,6.708482438701127,Ciencia ficción,4,6.490526315789474,Denis Villeneuve,498,Timothée Chalamet,2122,0,Estados Unidos,26,6.506012378426171,37959,1,6.494793536804309,7.2
2021,120,6.423846153846154,106,1,6.486925287356322,Drama,7,6.638080216313655,Radu Jude,1734,Katia Pascariu,1208,0,Rumanía,62,6.714285714285714,1260,1,6.494793536804309,6.1
1984,80,6.583636363636364,136,2,6.708482438701127,Drama,7,6.638080216313655,Roland Joffé,1842,Sam Waterston,1922,0,Reino Unido,60,6.503030303030303,15361,1,6.494793536804309,7.5
2005,100,6.506578947368421,121,2,6.708482438701127,Drama,7,6.638080216313655,Tommy Lee Jones,2102,Tommy Lee Jones,2140,1,Estados Unidos,26,6.506012378426171,12342,1,6.494793536804309,6.9
1995,90,6.725925925925925,126,2,6.708482438701127,Drama,7,6.638080216313655,Claude Chabrol,378,Hiroshi Abe,853,0,Japón,42,6.77808988764045,3597,1,6.494793536804309,7.3
2022,120,6.454545454545454,91,1,6.486925287356322,Bélico,3,6.7035294117647055,Jalmari Helander,872,Jorma Tommila,1126,0,Finlandia,28,6.855555555555556,1365,1,6.494793536804309,6.6
2003,100,6.609259259259259,92,1,6.486925287356322,Drama,7,6.638080216313655,Juan Carlos Desanzo,1116,Abel Ayala,7,0,Argentina,5,6.716842105263158,2063,1,6.494793536804309,6.8
2014,110,6.441530054644809,100,1,6.486925287356322,Drama,7,6.638080216313655,Jaime Rosales,867,Ingrid García Jonsson,892,0,España,25,6.403389830508475,4003,1,6.494793536804309,6.3
1998,90,6.607142857142857,123,2,6.708482438701127,Romance,12,6.470815450643777,John Madden,1030,Gwyneth Paltrow,801,0,Estados Unidos,26,6.506012378426171,84643,3,7.1856,6.5
2011,110,6.457432432432433,101,1,6.486925287356322,Drama,7,6.638080216313655,Simon Curtis,1965,Jennifer Jason Leigh,1023,0,Canadá,15,6.518987341772152,12583,1,6.494793536804309,6.2
1985,80,6.724,96,1,6.486925287356322,Acción,0,6.38955223880597,Chen Chi-Hwa,326,Jackie Chan,933,0,Hong Kong,33,6.557777777777778,1536,1,6.494793536804309,6.5
2007,100,6.491463414634146,95,1,6.486925287356322,Intriga,10,6.5185,Andrea Molaioli,100,Toni Servillo,2142,0,Italia,41,6.670769230769231,2153,1,6.494793536804309,5.8
1988,80,6.66,168,2,6.708482438701127,Aventuras,2,6.480645161290322,Luc Besson,1289,Liesel Matthews,1335,0,Estados Unidos,26,6.506012378426171,5623,1,6.494793536804309,6.8
1988,80,6.66,103,1,6.486925287356322,Animación,1,6.707727272727273,Robert Zemeckis,1821,Bob Hoskins,267,0,Estados Unidos,26,6.506012378426171,65961,2,6.897883597883598,6.6
2003,100,6.609259259259259,177,2,6.708482438701127,Drama,7,6.638080216313655,Lars von Trier,1230,Nicole Kidman,1659,0,Dinamarca,21,6.777777777777778,68477,2,6.897883597883598,7.5
2016,110,6.420958083832336,139,2,6.708482438701127,Acción,0,6.38955223880597,Gary Ross,689,Matthew McConaughey,1502,0,Estados Unidos,26,6.506012378426171,9254,1,6.494793536804309,6.4
2002,100,6.618110236220472,92,1,6.486925287356322,Acción,0,6.38955223880597,Louis Leterrier,1285,Jason Statham,990,0,Francia,29,6.605418719211823,30453,1,6.494793536804309,6.1
1995,90,6.725925925925925,135,2,6.708482438701127,Romance,12,6.470815450643777,Clint Eastwood,382,Meryl Streep,1539,0,Estados Unidos,26,6.506012378426171,76665,2,6.897883597883598,7.5
1975,70,6.8694444444444445,151,2,6.708482438701127,Drama,7,6.638080216313655,Robert Altman,1798,Ronee Blakley,1883,0,Estados Unidos,26,6.506012378426171,1649,1,6.494793536804309,7.1
1995,90,6.725925925925925,102,1,6.486925287356322,Intriga,10,6.5185,Arne Glimcher,174,Sean Connery,1957,0,Estados Unidos,26,6.506012378426171,8514,1,6.494793536804309,5.9
2005,100,6.506578947368421,109,1,6.486925287356322,Acción,0,6.38955223880597,Prachya Pinkaew,1728,Tony Jaa,2144,0,Tailandia,71,6.3100000000000005,6597,1,6.494793536804309,5.9
2007,100,6.491463414634146,124,2,6.708482438701127,Drama,7,6.638080216313655,Mike Binder,1495,Adam Sandler,16,0,Estados Unidos,26,6.506012378426171,5496,1,6.494793536804309,6.5
2011,110,6.457432432432433,92,1,6.486925287356322,Comedia,6,6.479304635761589,John Michael McDonagh,1034,Brendan Gleeson,284,0,Irlanda,37,6.75945945945946,12219,1,6.494793536804309,6.5
2002,100,6.618110236220472,111,1,6.486925287356322,Comedia,6,6.479304635761589,Steven Shainberg,2003,James Spader,961,0,Estados Unidos,26,6.506012378426171,9805,1,6.494793536804309,6.3
2020,120,6.343877551020409,134,2,6.708482438701127,Intriga,10,6.5185,Charlie Kaufman,322,Jessie Buckley,1046,0,Estados Unidos,26,6.506012378426171,9392,1,6.494793536804309,5.9
2019,110,6.450292397660819,118,1,6.486925287356322,Animación,1,6.707727272727273,Jon Favreau,1052, ,0,0,Estados Unidos,26,6.506012378426171,20791,1,6.494793536804309,6.4
2017,110,6.397093023255814,105,1,6.486925287356322,Drama,7,6.638080216313655,Richard Eyre,1768,Emma Thompson,625,0,Reino Unido,60,6.503030303030303,2359,1,6.494793536804309,6.1
2014,110,6.441530054644809,101,1,6.486925287356322,Acción,0,6.38955223880597,Chad Stahelski,316,Keanu Reeves,1212,0,Estados Unidos,26,6.506012378426171,32829,1,6.494793536804309,6.4
